nombre,precio,ingredientes,url_producto,imagen_url
Avène Hydrance UV Rica Crema Hidratante SPF30 40ml,"23,89€",AVENE THERMAL SPRING WATER (AVENE AQUA). C12-15 ALKYL BENZOATE. DICAPRYLYL CARBONATE. DIISOPROPYL ADIPATE. GLYCERIN. METHYLENE BIS-BENZOTRIAZOLYL TETRAMETHYLBUTYLPHENOL [NANO]. WATER (AQUA). BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE. DIETHYLHEXYL BUTAMIDO TRIAZONE. POLYMETHYL METHACRYLATE. BUTYL METHOXYDIBENZOYLMETHANE. BUTYROSPERMUM PARKII (SHEA) BUTTER (BUTYROSPERMUM PARKII BUTTER). METHYL GLUCETH-20. ISOCETYL STEAROYL STEARATE. TRIETHYLHEXANOIN. HYDROGENATED STARCH HYDROLYSATE. C10-18 TRIGLYCERIDES. GLYCERYL STEARATE. PEG-100 STEARATE. POTASSIUM CETYL PHOSPHATE. BENZOIC ACID. CAPRYLIC/CAPRIC TRIGLYCERIDE. CAPRYLYL GLYCOL. DECYL GLUCOSIDE. DISODIUM EDTA. FRAGRANCE (PARFUM). GLYCERYL BEHENATE. GLYCERYL DIBEHENATE. PHYTOSTEROLS. POLYACRYLATE-13. POLYISOBUTENE. POLYSORBATE 20. PROPYLENE GLYCOL. SORBITAN ISOSTEARATE. STEARYL ALCOHOL. TOCOPHEROL. TOCOPHERYL GLUCOSIDE. TRIBEHENIN. XANTHAN GUM,https://www.promofarma.com/es/avene-hydrance-uv-rica-crema-hidratante-spf30-40ml/p-8345,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/ZYHAL_es_ES_0.jpg
Avène Cicalfate + Crema Reparadora Multiprotectora SPF50+ 30ml,"17,39€",No encontrado,https://www.promofarma.com/es/avene-cicalfate-crema-reparadora-multiprotectora-spf50-30ml/p-767854,https://statics.promofarma.com/static/promofarma/prod/product_images/z/WG3HMZRN_es_ES_0.jpg
Avène Antirojeces Dia Emulsión Hidratante SPF30 40ml,"22,80€","AVENE THERMAL SPRING WATER (AVENE AQUA). C12-15 ALKYL BENZOATE. DICAPRYLYL CARBONATE. GLYCERIN. DIISOPROPYL ADIPATE. METHYLENE BIS-BENZOTRIAZOLYL TETRAMETHYLBUTYLPHENOL [NANO]. WATER (AQUA). BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE. DIETHYLHEXYL BUTAMIDO TRIAZONE. SILICA. BUTYL METHOXYDIBENZOYLMETHANE. GLYCERYL STEARATE. PEG-100 STEARATE. POTASSIUM CETYL PHOSPHATE. 1,2-HEXANEDIOL. 4-T-BUTYLCYCLOHEXANOL. ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER. BLUE 1 (CI 42090). CAPRYLIC/CAPRIC TRIGLYCERIDE. CAPRYLYL GLYCOL. DECYL GLUCOSIDE. DISODIUM. EDTA. FRAGRANCE (PARFUM). GLYCERYL BEHENATE. GLYCERYL DIBEHENATE. OCTYLDODECANOL. PONGAMIA GLABRA SEED OIL. PROPYLENE GLYCOL. SODIUM DEXTRAN SULFATE. SODIUM HYDROXIDE. TITANIUM. DIOXIDE (CI 77891). TOCOPHEROL. TOCOPHERYL GLUCOSIDE. TRIBEHENIN. TROPOLONE. XANTHAN GUM.",https://www.promofarma.com/es/avene-antirojeces-dia-emulsion-hidratante-spf30-40ml/p-8787,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/AA17T_es_ES_0.jpeg
Avène Rosamed SPF50+ Antirojeces Concentrado 30ml,"22,85€",No encontrado,https://www.promofarma.com/es/avene-rosamed-spf50-antirojeces-concentrado-30ml/p-771586,https://statics.promofarma.com/static/promofarma/prod/product_images/z/T0XM40HY_es_ES_0.jpg
Martiderm® Pigment Zero DSP-Crema FPS50+ 40ml,"29,19€",COMPLEJO MELA TSFK. ÁCIDO TRANEXÁMICO. ÁCIDO SALICÍLICO. ÁCIDO FERÚLICO. ÁCIDO KÓJICO. NIACINAMIDA. VITAMINA C (TÓPICA). FILTROS SOLARES UVA/UVB,https://www.promofarma.com/es/martiderm-pigment-zero-dsp-crema-fps50-40ml/p-8661,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/U160V_es_ES_0.png
Avène Hydrance UV Emulsión Hidratante Ligera SPF30 40ml,"18,39€","AVENE THERMAL SPRING WATER (AVENE AQUA), C12-15 ALKYL BENZOATE, DICAPRYLYL CARBONATE, DIISOPROPYL ADIPATE, GLYCERIN, METHYLENE BIS-BENZOTRIAZOLYL TETRAMETHYLBUTYLPHENOL [NANO], WATER (AQUA), BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, DIETHYLHEXYL BUTAMIDO TRIAZONE, ALUMINUM STARCH OCTENYLSUCCINATE, BUTYL METHOXYDIBENZOYLMETHANE, METHYL GLUCETH-20, POLYMETHYL METHACRYLATE, ISOCETYL STEAROYL STEARATE, TRIETHYLHEXANOIN, HYDROGENATED STARCH HYDROLYSATE, GLYCERYL STEARATE, PEG-100 STEARATE, POTASSIUM CETYL PHOSPHATE, BENZOIC ACID, CAPRYLIC/CAPRIC TRIGLYCERIDE, CAPRYLYL GLYCOL, DECYL GLUCOSIDE, DISODIUM EDTA, FRAGRANCE (PARFUM), GLYCERYL BEHENATE, GLYCERYL DIBEHENATE, PHYTOSTEROLS, POLYACRYLATE-13, POLYISOBUTENE, POLYSORBATE 20, PROPYLENE GLYCOL, SORBITAN ISOSTEARATE, TOCOPHEROL, TOCOPHERYL GLUCOSIDE, TRIBEHENIN, XANTHAN GUM.",https://www.promofarma.com/es/avene-hydrance-uv-emulsion-hidratante-ligera-spf30-40ml/p-8333,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/9F958_pt_PT_0.jpeg
Neoretin Discrom Control Sérum Booster Fluid Despigmentante 30ml,"32,18€","AQUA, BUTYLENE GLYCOL, DIMETHYL ISOSORBITE, GLYCERIN, NIACINAMIDE, PEG-7 GLYCERYL COCOATE, PORTULACA OLERACEA EXTRACT, ACETYL GLUCOSAMINE, KOJIC ACID, RETINOL, PHENOXYETHANOL, CAPRYLYL GLYCOL, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, HEXYLENE GLYCOL, DECARBOXY CARNOSINE HCI, AMINOETHYLPHOSPHINIC ACID, PENTYLENE GLYCOL, FRUCTOSE, LACTITOL, GLYCOSAMINOGLYCANS, SALICYLIC ACID, TOCOPHERYL ACETATE, TETRAHEXYDECYL ASCORBATE, ETHYLHEXYLGLYCERIN, TREHALOSE, XANTHAN GUM, METHYL GLUCETH-20, METHYLSILANOL HYDROXYPROLINE ASPARTATE, SORBITOL, SODIUM METABISULFITE, LECITHIN, ACRYLATES/C10-30 ALKYL ACRYLATE CROSS, SODIUM CARBOMER, ACRYLATES/VINYL ISODECANOATE CROSSPOL, PALMITOYL HYDROXYPROPYLTRIMONIUM AMYL, POLYSORBATE 20, HYDROGENATED LECITHIN, PARFUM, CI 17200.",https://www.promofarma.com/es/neoretin-discrom-control-serum-booster-fluid-despigmentante-30ml/p-19866,https://statics.promofarma.com/static/promofarma/prod/product_images/z/BWWIT_es_ES_0.jpeg
Sesderma Sensyses Cleanser Hyaluronic Desmaquillante Limpiador 200ml,"9,89€","AQUA, PENTYLENE GLYCOL, GLYCERIN, ALCOHOL, CI17200, DISODIUM COCOAMPHODIACETATE, DISODIUM EDTA, LECITHIN, METHYLSILANOL MANNURONATE, PANTHENOL, PANTOLACTONE, PARFUM, PEG-40 HYDROGENATED CASTOR OIL, PHENOXYETHANOL, POLYGLYCERYL-4 LAURATE/SEBACATE, POLYGLYCERYL-6 CAPRYLATE/CAPRATE, RETINYL PALMITATE, SODIUM, CHLORIDE, SODIUM CHOLATE, SODIUM HYALURONATE, SODIUM HYDROXIDE, SORBIC ACID, TOCOPHEROL.",https://www.promofarma.com/es/sesderma-sensyses-cleanser-hyaluronic-desmaquillante-limpiador-200ml/p-87569,https://statics.promofarma.com/static/promofarma/prod/product_images/z/89ONI_es_ES_0.jpg
Nuxe Cofre Glow Infinito,"26,29€",No encontrado,https://www.promofarma.com/es/nuxe-cofre-glow-infinito/p-771551,https://statics.promofarma.com/static/promofarma/prod/product_images/z/RRNNLPN4_es_ES_0.jpg
Avène Cicalfate + Crema Reparadora Multiprotectora SPF50+ 30ml,"17,39€",No encontrado,https://www.promofarma.com/es/avene-cicalfate-crema-reparadora-multiprotectora-spf50-30ml/p-767854,https://statics.promofarma.com/static/promofarma/prod/product_images/z/WG3HMZRN_es_ES_0.jpg
Avène Gel Exfoliante Suave 75ml,"20,09€",Avene thermal spring water (avene aqua); glycerin; pentylene glycol; hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer; water (aqua); niacinamide; coco-glucoside; cellulose acetate; ascorbyl palmitate; cetrimonium bromide; citric acid; coco-glucoside; fragrance (parfum); glyceryl oleate; hydrogenated palm glycerides citrate; jojoba esters lecithin; polysorbate 60; red 30 (ci 73360); sodium salicylate; sorbitan isostearate talc; tocopherol; trisodium ethylenediamine disuccinate; zinc gluconate. Fórmula biodegradable.,https://www.promofarma.com/es/avene-gel-exfoliante-suave-75ml/p-73921,https://statics.promofarma.com/static/promofarma/prod/product_images/z/UI8RX_es_ES_0.jpeg
Bioderma Sébium Global Cover 30ml,"18,19€","TITANIUM DIOXIDE (CI 77891), DIISOPROPYL ADIPATE, ALUMINUM STARCH OCTENYLSUCCINATE, PROPANEDIOL, ISONONYL ISONONANOATE, PEG-30 DIPOLYHYDROXYSTEARATE, ZINC GLUCONATE, PENTAERYTHRITYL DISTEARATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, IRON OXIDES (CI 77492), DISTEARDIMONIUM HECTORITE, SALICYLIC ACID, BIS-PEG/PPG-14/14 DIMETHICONE, IRON OXIDES (CI 77491), BAKUCHIOL, HYDROGENATED LECITHIN, GLYCYRRHETINIC ACID, CANDIDA BOMBICOLA/GLUCOSE/METHYL RAPESEEDATE FERMENT, XANTHAN GUM, IRON OXIDES (CI 77499), ALCOHOL DENAT., SODIUM HYDROXIDE, LAMINARIA OCHROLEUCA EXTRACT, XYLITOL, PROPYLENE GLYCOL, DIMETHICONE, RHAMNOSE, CITRIC ACID, FRUCTOOLIGOSACCHARIDES, MANNITOL, GINKGO BILOBA LEAF EXTRACT, POTASSIUM SORBATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TRIISOPROPANOLAMINE, FRAGRANCE (PARFUM). [BI 734] COMPACT 2 G - INGREDIENTS : DIISOSTEARYL MALATE, TITANIUM DIOXIDE (CI 77891), SILICA, PPG-3 MYRISTYL ETHER, BIS-DIGLYCERYL POLYACYLADIPATE-2, OCTYLDODECANOL, POLYETHYLENE, TITANIUM DIOXIDE [NANO], HYDROGENATED CASTOR OIL, CERA ALBA/BEESWAX/CIRE D'ABEILLE, ISONONYL ISONONANOATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, CHROMIUM (III) OXIDE (CI 77288), ZINC OXIDE [NANO], ALUMINUM HYDROXIDE, STEARIC ACID, SUCROSE TETRASTEARATE TRIACETATE, DISTEARDIMONIUM HECTORITE, IRON OXIDES (CI 77492), ZINC GLUCONATE, MICA, LAMINARIA OCHROLEUCA EXTRACT, PROPYLENE CARBONATE, BLUE 1 LAKE (CI 42090), TRIETHOXYCAPRYLYLSILANE, BHT. [BI 665].",https://www.promofarma.com/es/bioderma-sebium-global-cover-30ml/p-94406,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/LRPMA_es_ES_0.png
Endocare Day SPF30 Emulsion Hidratante Regeneradora 40ml,"28,35€","AQUA, C12-20 ACID PEG-8 ESTER, GLYCERIN: POLYSILICONE-15, HEXYLENE GLYCOL: BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TNAZINE C12-15 ALL YL BENZOATE, SACCHARIDE ISOMERATE, SNAIL SECRETION FILTRATE, BUTYL METHOXYDIBENZOYLMETHA-NE; ETHYLENE/ACRYBC ACID COPOLYMER, TITANIUM DIOXIDE (NANO), ETHYLHEXYL TRIAZONE, PEG/PPG-20/6 DIMETHICONE: LEONTOPOCHUM ALPINUM EXTRACT, TOCOPHERYL ACETATE, MALTODEXTNN: FRUCTOSE, GLUCOSE, ARNMONIUM ACRYLOYLDIMETHYL-TAURATE/VP COPOLYMER: DIPROPYLENE GLYCOL DTHENZOATE SUCROSE, UREA, ETHOXYDIGLYCOL, CETYL ALCOHOL, CYDOPENTASILOXANE, CYCLOHEXASILOXANE, ALUMINA, PPG-15 STEARYL ETHER BENZOATE PHENOXYETHANOL, METHYLPARABEN, PROPYLPARABEN, SODIUM CITRATE, CITRIC ACID, DISODIUM EDTA, DEXTRIN, SIMETHICONE, ALANINE, GLUTAMIC ACID, ASPARTIC ACID, HEXYL NICOTINATE, PARFUM: GERANIOL.",https://www.promofarma.com/es/endocare-day-spf30-emulsion-hidratante-regeneradora-40ml/p-9474,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/PSH6W_es_ES_0.jpg
Uriage Agua Termal 300ml,"7,79€",100% AGUA TERMAL DE URIAGE.,https://www.promofarma.com/es/uriage-agua-termal-300ml/p-19963,https://statics.promofarma.com/static/promofarma/prod/product_images/z/T2SCO_es_ES_0.jpeg
ISDIN Pack Acniben Repair,"22,87€","Isdin Acniben Repair Hidratante 40ml. AQUA (WATER), GLYCERIN, ISODECYL NEOPENTANOATE, CYCLOPENTASILOXANE, NYLON-12, CYCLOHEXASILOXANE, CETYL ALCOHOL, DIMETHICONE, POLVACRYLAMIDE, AMMONIUM ACRYLOYDIMETHYLTAURATE/VP COPOLYMER, ETHYLHEXYGLYCERIN, PPG-15 STEARYL ETHER, C13-14 ISOPARAFFIN, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, DIMETHICONOL, LAURETH-7, SODIUM HYALURONATE, BHT, BIOSACCHARIDE GUM-2, DISODIUM EDTA, SODIUM HYDROXIDE. Isdin Acniben Repair Emulsion Limpiadora 15ml. AQUA (WATER), BETAINE, CETYL ALCOHOL, PROPYLENE GLYCOL, ETHYLHEXYLGLYCERIN, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, SODIUM COCOYL APPLE AMINO ACIDS, TRIETHANOLAMINE, HEXYLENE GLYCOL, BIOSACCHARIDE GUM-2, STEARYL ALCOHOL.",https://www.promofarma.com/es/isdin-pack-acniben-repair/p-762147,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/PK9PVHPX_es_ES_0.png
Isispharma Metroruboril® A.Z 30ml,"20,10€","AQUA (WATER), AZELAIC ACID, BETAINE, CAPRYLIC/CAPRIC TRIGLYCERIDE, GLYCERIN, BUTYLENE GLYCOL, PENTYLENE GLYCOL, VINYL DIMETHICONE/METHICONE SILSESQUIOXANE CROSSPOLYMER, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, LAURYL GLUCOSIDE, POLYGLYCERYL-2 DIPOLYHYDROXYSTEARATE, GLYCYRRHETINIC ACID, NIACINAMIDE, ETHYLHEXYLGLYCERIN, PANTHENOL, SCLEROTIUM GUM, CHLORPHENESIN, ESCIN, O-CYMEN-5-OL, POLYSORBATE 60, SORBITAN ISOSTEARATE, RUSCUS ACULEATUS ROOT EXTRACT, AMMONIUM GLYCYRRHIZATE, CITRIC ACID, CENTELLA ASIATICA LEAF EXTRACT, HYDROLYZED YEAST PROTEIN, CALENDULA OFFICINALIS FLOWER EXTRACT, SODIUM CITRATE.",https://www.promofarma.com/es/isispharma-metroruboril-a-z-30ml/p-196269,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/UZ0SV_es_ES_0.jpeg
Eucerin Anti-Pigment Dual Sérum 30ml,"54,69€","Aqua, Alcohol Denat, Butylene Glycol, Glycerin, Isopropyl Palmitate, Cetearyl Isononanoate, Diisopropyl Adipate, Propylheptyl Caprylate, Cetearyl Alcohol, Distarch Phosphate, Isobutylamido Thiazolyl Resorcinol ( Thiamidol®), Sodium Ascorbyl Phosphate, Sodium Hyaluronate, Glycyrrhiza Inflata Root Extract, Tocopherol, Glucosylrutin, Sodium Stearoyl Glutamate, Glyceryl Stearate, Hydroxypropyl Starch Phosphate, Dehydroxanthan Gum, Xanthan Gum, Gellan Gum, Dimethicone, Isoquercitrin, Citric Acid, Sodium Chloride, Ethylhexylglycerin, Trisodium EDTA, Phenoxyethanol, Parfum.",https://www.promofarma.com/es/eucerin-anti-pigment-dual-serum-30ml/p-224736,https://statics.promofarma.com/static/promofarma/prod/product_images/z/9QAYT_es_ES_0.png
Martiderm® Essentials Exfoliante Facial 50ml,"13,39€","AQUA, ALUMINA, PARAFFINUM LIQUIDUM, SILICA, ZINC OXIDE (CI 77947), CETHYL ALCOHOL, GLYCERYL STEARATE, BENTONITE, GLYCERIN, PEG-75 STEARATE, ISOPROPYL MYRISTATE, SALICYLIC ACID, PHENOYETHANOL, COCO BETANINE, STEARETH-20, CETETH-20, IMIDAZOLIDINYL UREA, METHYLPARABEN, DISODIUM EDTA, PROPYLPARABEN, ETHYLPARABEN, CI 74260.",https://www.promofarma.com/es/martiderm-essentials-exfoliante-facial-50ml/p-10418,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/7G1JQ_es_ES_0.png
Endocare Age Barrier Niacinal Sérum Gel 30ml,"45,49€",Edafence® Technology. 10% Niacinamida. Ácido hialurónico en nanovesículas. Agentes hidratantes.,https://www.promofarma.com/es/endocare-age-barrier-niacinal-serum-gel-30ml/p-781976,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/W18RXFK9_es_ES_0.jpg
Avène Cleanance Comedomed Emulsión Secante 15ml,"14,95€","AVENE THERMAL SPRING WATER (AVENE AQUA), ISOHEXADECANE, PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE, CETEARYL ALCOHOL, BUTYLENE GLYCOL, DIMETHICONE, POLYMETHYL METHACRYLATE, GLYCERIN, 1,2-HEXANEDIOL, ALGIN, BUTYROSPERMUM PARKII (SHEA) BUTTER (BUTYROSPERMUM PARKII BUTTER), CAPRYLYL GLYCOL, CAPRYLYL GLYCOL LINSEEDATE, CARBOMER, CETEARYL GLUCOSIDE, DIPOTASSIUM PHOSPHATE, DISODIUM EDTA, DISODIUM PHOSPHATE, FRAGRANCE (PARFUM), GLYCERYL LAURATE, PAPAIN, POLYACRYLATE-13, POLYISOBUTENE, POLYSORBATE 20, POTASSIUM SORBATE, SODIUM CETEARYL SULFATE, SODIUM HYDROXIDE, SORBITAN ISOSTEARATE, WATER (AQUA).",https://www.promofarma.com/es/avene-cleanance-comedomed-emulsion-secante-15ml/p-484370,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/THS3Z6_es_ES_0.png
Heliocare Pack 360º Pigment Solution Fluid + Neoretin Serum,"17,50€","Activos principales: Filtros solares Fernblock®+, TinosorbA2B y óxido de hierro, niacinamida y ácido elágico. Pigmentos nude.",https://www.promofarma.com/es/heliocare-pack-360o-pigment-solution-fluid-neoretin-serum/p-701689,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/Z0K0TYHR_es_ES_0.png
Eucerin Hyaluron-Filler + Elasticity Día SPF30 50ml,"43,49€","AQUA, GLICERINA, ALCOHOL DENAT, C12-15 ALKYL BENZOATE, BUTYL METHOXYDIBENZOYLMETHANE, BUTYLENE GLYCOL DICAPRYLATE-DICAPRATE, ETHYLHEXYL SALICYLATE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, CETEARYL ALCOHOL, DIBUTYL ADIPATE, ETHYLHEXYL TRIAZONE, PHENYLBENZIMIDAZOLE SULFONIC ACID, TAPIOCA STARCH, BEHENYL ALCOHOL, SILYBUM MARIANUM SEED OIL, SODIUM HYALURONATE, ARCTIUM LAPPA FRUIT EXTRACT, GLYCERYL STEARATE, SODIUM STEAROYL GLUTAMATE, XANTHAN GUM, ACRYLATES-C10-30-ALKYL-ACRYLATE-CROSSPOLYMER, CARBOMER, PENTAERYTHRITY, TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TRISODIUM EDTA, SODIUM CHLORIDE, SODIUM HYDROXIDE, DIMETHICONE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PARFUM.",https://www.promofarma.com/es/eucerin-hyaluron-filler-elasticity-dia-spf30-50ml/p-314844,https://statics.promofarma.com/static/promofarma/prod/product_images/z/9ADL4_es_ES_0.jpeg
Avène Agua Micelar 2x400ml,"16,90€","AGUA TERMAL DE AVENE (AVENE AQUA), PENTILENGLICOL PEG-6 CAPRÍLICO/GLICÉRIDOS CÁPRICOS, BROMURO DE CETRIMONIO, EDTA DISÓDICO, FRAGANCIA (PARFUM), ACEITE DE RICINO HIDROGENADO PEG-40, GOMA DE ESCLEROCIO, CLORURO DE SODIO.",https://www.promofarma.com/es/avene-agua-micelar-2x400ml/p-731743,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/YY98Z0XT_es_ES_0.jpg
Avène Hydrance Aqua-Gel Crema Hidratante 50ml,"23,33€","AVENE THERMAL SPRING WATER (AVENE AQUA), GLYCERIN, PENTYLENE GLYCOL, 1,2-HEXANEDIOL, DIMETHICONE, ISOCETYL STEAROYL STEARATE, TRIETHYLHEXANOIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, BETAINE, METHYL GLUCETH-20, POLYGLYCERYL-10 MYRISTATE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, BHT, BIS-PEG-18 METHYL ETHER DIMETHYL SILANE, C12-20 ALKYL GLUCOSIDE, C14-22 ALCOHOLS, CARBOMER, CITRIC ACID, CUCURBITA PEPO (PUMPKIN) SEED OIL (CUCURBITA PEPO SEED OIL), FRAGRANCE (PARFUM), PHYTOSTEROLS, POTASSIUM HYDROXIDE, SODIUM CITRATE, SODIUM DEXTRAN SULFATE, SODIUM HYALURONATE, SQUALANE, TOCOPHERYL GLUCOSIDE, WATER (AQUA).",https://www.promofarma.com/es/avene-hydrance-aqua-gel-crema-hidratante-50ml/p-225812,https://statics.promofarma.com/static/promofarma/prod/product_images/z/2HUH2_es_ES_0.jpg
Skin Resist Velvet Cleanser 200ml,"13,67€","Tecnología Aquammunist®, Niacinamida, Cúrcuma, Pantenol, Tensioactivos suaves.",https://www.promofarma.com/es/skin-resist-velvet-cleanser-200ml/p-761184,https://statics.promofarma.com/static/promofarma/prod/product_images/z/7F24W0FJ_es_ES_undefined_0.jpg
Bioderma Hydrabio Crema 50ml,"20,69€","AQUA/WATER/EAU, GLYCERIN, ISODODECANE, CYCLOPENTASILOXANE, PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE, DIMETHICONE, PROPANEDIOL, XYLITOL, CETYL PALMITATE, HYDROGENATED POLYDECENE, NIACINAMIDE, TRIDECYL TRIMELLITATE, ARACHIDYL ALCOHOL, POLYMETHYLSILSESQUIOXANE, GLYCERYL DIBEHENATE, BEHENYL ALCOHOL, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, TRIBEHENIN, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, PENTYLENE GLYCOL, TOCOPHERYL ACETATE, ARACHIDYL GLUCOSIDE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, GLYCERYL BEHENATE, DISODIUM EDTA, SQUALANE, SALICYLIC ACID, SODIUM HYDROXIDE, MANNITOL, SODIUM HYALURONATE, HEXYLDECANOL, TOCOPHEROL, POLYSORBATE 60, RHAMNOSE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, PYRUS MALUS (APPLE) SEED EXTRACT, BRASSICA CAMPESTRIS (RAPESEED) STEROLS, FRAGRANCE (PARFUM).",https://www.promofarma.com/es/bioderma-hydrabio-crema-50ml/p-34006,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/DYG7E_es_ES_3.jpg
Erborian Crema CC con Centella Asiática Dorado 15ml,"20,69€","AQUA/WATER, CYCLOMETHICONE, ETHYLHEXYLMETHOXYCINNAMATE, DIPROPYLENE GLYCOL, GLYCERIN, TITANIUM DIOXIDE, PEG-10 DIMETHICONE, METHYL TRIMETHICONE, C12-15 ALKYL BENZOATE, ETHYLHEXYL SALICYLATE, ZINC OXIDE [NANO], DIMETHICONE, TITANIUM DIOXIDE [NANO], CI77492/IRON OXIDES, DISTEARDIMONIUM HECTORITE, MAGNESIUM SULFATE, VINYL DIMETHICONE/METHICONE SILSESQUIOXANE CROSSPOLYMER, CENTELLA ASIATICA EXTRACT, MEL/HONEY EXTRACT, MICA, TALC, TRIHYDROXYSTEARIN, BUTYLENE GLYCOL, POLYESTER-1, ALUMINIUM HYDROXIDE, SILICA DIMETHYL SILYLATE, PALMITITC ACID, STEARIC ACID, TOCOPHERYL ACETATE, ETHYLHEXYLGLYCERIN, PHEONXYETHANOL, METHICONE, DIMETHCIONE/VINYLDIMETHICONE CROSSPOLYMER, PARFUM/FRAGRANCE, HEXYL CINNAMAL, ALPHA-ISOMETHYL IONONE, LINALOOL, CITRONELLOL, GERANIOL, EUGENOL, LIMONENE, CI77491/IRON OXIDES, CI77499/IRON OXIDES.",https://www.promofarma.com/es/erborian-crema-cc-con-centella-asiatica-dorado-15ml/p-65073,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/7WQ3J_es_ES_0.jpeg
Erborian CC Cream Centella Asiática SPF25 Claro 45ml,"39,24€","INCI: Aqua/water, cyclomethicone, ethylhexyl methoxycinnamate, titanium dioxide, dipropylene glycol, glycerin, PEG-10 dimethicone,methyl trimethicone, C12-15 Alkyl Benzoate, ethylhexyl salicylate, zinc oxide,dimethicone, disteardimonium hectorite,magnesium sulfate,vinyl dimethicone, centella asiatica extract, mel/honey extract, Talc, Vinyl dimethicone crosspolymer, phenoxyethanol, ethylhexylglycerin, trihydroxystearin, butylene glycol, mica, aluminium hydroxide,palmitic acid, stearic acid, polyester-1, silica dimethyl silylate, tocopheryl acetate, methicone, Tocopherol, parfum/fragrance, hexyl cinnamal,alpha isomethyl ionone, linalool, citronellol, geraniol, eugenol, Limonene, iron oxides (CI 77492), iron oxides (CI 77491), iron oxides (CI 77499).
Testado bajo control dermatológico.No comedogénico.La lista de ingredientes puede variar, le aconsejamos verificar siempre la lista que figura en el producto comprado.",https://www.promofarma.com/es/erborian-cc-cream-centella-asiatica-spf25-claro-45ml/p-76647,https://statics.promofarma.com/static/promofarma/prod/product_images/mr/VWZ7E_es_ES_0.jpeg
CeraVe® Crema Hidratante 177ml,"9,39€",,https://www.promofarma.com/es/cerave-crema-hidratante-177ml/p-90431,https://statics.promofarma.com/static/promofarma/prod/product_images/z/ZOKP5_es_ES_0.png
